business,stars,date,time_ago,signal,category,phrase,summary,biz_size,root_cause,pitch,text
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I highly recommend Frank and his team at Unlimited Air Conditioning and Heating.  They are quick to respond to texts, emails or calls.  They show up when they say they will show up and text you with status updates.  The work is performed quickly, professionally and to a very high standard."
Unlimited Air Conditioning and Heating,5,a year ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Very good service, very professional in their work, they left my air system working at 100%, I highly recommend them, they do not leave until they are sure that everything is working correctly."
Unlimited Air Conditioning and Heating,5,Edited 3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Always good service and explanations from Frank or any other of the team that comes out twice a year.  And Frank and his team have always been available and responsive during more ""emergency"" situations.  Thanks!!

Been having Frank and his team service our HVAC since 2013!"
Unlimited Air Conditioning and Heating,5,3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,Unlimited was great. Very friendly and professional staff. They were able to diagnose the problem and resolve it quickly. Cleber made sure to let me know the cost for the parts and service before he did any repairs. I could not ask for better service.
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"10 star review.

My art studio's AC went out before I had a number of important meetings happening. Called and was asked if I would be there all day, said I would be until it was fixed. Frank said he would have a tech out at 3. 10 minutes later, I get a text saying 1. The crew showed up at 12:40. 20"
Unlimited Air Conditioning and Heating,5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Frank and team did a fantastic job replacing the evaporator coil on one of our A/C units.  The team is honest, dependable and very professional.  He didn’t nickel and dime.  He mentioned an upgraded system, but didn’t try to hard sell.  He offered  it as an option, and left it at that.  Will definit"
Unlimited Air Conditioning and Heating,5,10 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I have used a lot of HVAC companies over the years, along with many other contractors and third party services due to major renovations. I can honestly say that Frank is the most trustworthy person I have ever let into my home to date. He is dependable at all times and really takes the time to walk "
Unlimited Air Conditioning and Heating,5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Frank and his team were exactly what we were looking for when we called for after hour service. Our technician was professional, friendly, and most importantly was able to diagnose and resolve the issue in record time. Unlimited Air Conditioning & Heating will be our go to provider for all things HV"
"Jade Air, LLC",1,8 months ago,,True,other_comm_problem,"""Called out another HVAC technician, over $1500 in damages from Jade Air.""",The customer had to call another technician due to Jade Air's unfinished work.,established,overwhelmed,review_management,"Jade air came to check on my unit, did something and blew the transformer and the panel. After waiting a week for new parts, they show up at my doorstep and leave them saying they can’t install them. Called out another HVAC technician, over $1500 in damages from Jade Air. Most of the companies I cal"
"Jade Air, LLC",1,4 years ago,,True,repeat_calls,Around 2PM  I called and was told they were still coming,Customer had to call multiple times to get an update on service arrival.,small_team,overwhelmed,review_management,"I scheduled a service maintenance request. Gilbert said service person would be here between 10AM  and noon. At 11:45 I called and received a return call within minutes, I was told they had an emergency. They would be here shortly not to leave it would be between 15 minutes maybe an hour or so. Arou"
"Jade Air, LLC",1,6 years ago,,True,no_callback,couldn’t get these guys to come out. And actually show up.,The customer was unable to get the company to send someone to their location.,small_team,overwhelmed,review_management,"Absolutely worst HVAC company I’ve ever dealt with. They do not have prices cheap, you can get the same results with any other company for same price or cheaper. I had to end up using A# 1 instead cause I couldn’t get these guys to come out. And actually show up. SAVE YOUR MONEY AND USE A DIFFERENT "
"Jade Air, LLC",1,4 years ago,,True,other_comm_problem,"They rescheduled on me 5 times, I left work early three of the times to meet them.",The company failed to manage their scheduling and communication with the customer.,small_team,overwhelmed,review_management,"My A/C broke and they said they’d be able to fix it. They rescheduled on me 5 times, I left work early three of the times to meet them. Incredibly unprofessional and this experience has left me incredibly frustrated. Would not recommend. Find someone else."
"Jade Air, LLC",1,9 years ago,,True,no_callback,They never called.,The company failed to follow up with a scheduled callback to schedule an appointment.,small_team,overwhelmed,callback_automation,Called these people last Thursday to get a quote for an install of a part. They gave me the lowest bid by a lot so decided to go with them. The guy said the part should be in either next day or following Monday. On Friday they said the part hadn't come in so they would call us on Monday when it came
"Jade Air, LLC",1,a week ago,,True,no_callback,Never received a call.,The owner failed to follow up with a promised callback.,solo_operator,owner_too_busy,callback_automation,Was told over the phone by the owner on a Friday that the cost of service fee to come out the next day was going to be $95 and then was charged $145. I spoke to the owner the day services were rendered and asked why I was charged a different amount and he said he would speak to the technician and ca
"Jade Air, LLC",2,12 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Gilbert came out promptly on a Sunday morning to tend to our AC problem. He was great at diagnosing the problem and quick to solve it. Replaced a capacitor and installed a hard start, working a total of 1.5 hours on the entire job. A quick look up on the net of the parts he used showed a total of $1"
"Jade Air, LLC",3,3 years ago,,True,no_answer,Awful answering service,The customer experienced a poor initial response due to an unattended phone.,solo_operator,overwhelmed,ai_receptionist,Awful answering service but owner was so open and available for feedback!
"Jade Air, LLC",5,6 months ago,,False,none,none,No communication issue.,unknown,unknown,not_applicable,Called jade because my AC was not working. Very polite and professional on the phone. He walked me through initially troubleshooting my AC while I was in the attic. We figured out the issue while on the phone! Jade was extremely helpful and patient while we walked through the troubleshooting steps. 
"Jade Air, LLC",5,10 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,Incredible team of expert technicians. Jade and Gilbert and their whole team went above and beyond to replace 2 AC units that were from 2003. They found additional issues preventing my AC from running but worked tirelessly with me and my condo neighbors to get it fixed. Most reasonable price for AC 
"Jade Air, LLC",5,9 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I own a rental property in Dallas. The annual service was done a few weeks ago by Eric from Jade Air. Eric was thorough, polite and arrived on schedule. Eric explained the system and pointed out potential issues and offered maintenance tips. Jade Air is highly recommended for excellent service"
"Jade Air, LLC",5,a year ago,,False,none,none,no communication issue,established,unknown,not_applicable,Our outdoor AC unit would not start. Summer days in North Texas are consistently hitting around 100 degrees. Called Jade Air. Gilbert was helpful and pleasant to speak with. Jade was able to come out within a couple hours. He fixed and cleaned the unit in under an hour. I felt the price was reasonab
"Jade Air, LLC",5,a year ago,,False,none,none,no communication issue,solo_operator,unknown,not_applicable,"Hi y'all,  I called Gilbert with Jade air about my ac/heat window unit.  Even though he doesn't work on those, but out of at least 15 calls to other ac repair people,  he is the ONLY one who actually took time out of his day to talk with me about it.  I highly recommend him. My heating is now workin"
"Jade Air, LLC",5,11 months ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I have used Jade Air for over a decade both personally at my home and on commercial real estate properties in my career. It is hard to find honest, trustworthy and fair people. When I find companies like Jade Air, I will strategically align myself with them both personally and in industry related fi"
"Jade Air, LLC",5,Edited 7 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Update: 2 years after Jade Air installed two brand new units in our house, I called them back out to do routine maintenance. The owner and tech were both very timely, courteous and professional. I would recommend these to anyone as my go to HVAC company.

I was drawn to Jade Air from their reviews o"
"Jade Air, LLC",5,Edited 3 years ago,,True,other_comm_problem,I did have a little trouble at first with the ability of the call center they use,The customer had trouble getting through to the right people on the first call.,established,overwhelmed,review_management,"I had them replace an AC unit back in 2018, and they did a great job!  They were prompt, courteous and fast.  As for customer service, I will admit I did have a little trouble at first with the ability of the call center they use to get me through to the right people when it came to servicing the un"
"Jade Air, LLC",5,2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Gilbert with Jades Air is fantastic. I went through a lot last year with my HOA installing a new roof and causing damage to my unit. Gilbert was there every step of the way. He’s knowledgeable, honest and operates with high integrity. He continues to service and maintenance the AC Unit and I trust h"
"Jade Air, LLC",5,2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I have never reviewed any business and probably won't going forward, but I had to make an exception for Jade Air. I have never experienced such good customer service from any industry, anytime, anywhere. They are responsive, professional, compassionate, and transparent. It was truly amazing to me ho"
"Jade Air, LLC",5,2 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Over the past few years I have used Jade to fully replace 2 systems and repair parts of two other systems at my rental properties. Gilbert and his team were great to work with, very responsive and get the job done in a timely manner. Highly recommend for a quick and painless process"
"Jade Air, LLC",5,a year ago,,False,none,none,no communication issue,established,unknown,not_applicable,"This is a family owned business that has perfected costumer service. They really do go above and beyond.
Not only did they come out to check our potential hvac problem sooner than I would have expected, they also diagnosed the problem quickly (it wasn't the hvac).  Our issue ended up being a plumbin"
"Jade Air, LLC",5,9 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Jade Air was great. We had our A/C service done yesterday, 4/29/16. And the people that worked on our unit were very nice and professional. Chris, the person on the phone is very nice and friendly as well. They went out of their way to make sure everything was good before they left. Will use them fr"
"Jade Air, LLC",5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Like everyone else, I was extremely pleased with Jade Air. I had two new units installed, and Gilbert (the owner) took all the time that I wanted to discuss options, pricing, etc. The work was done very quickly and professionally and for a very fair price. I am very very pleased.  You’ll not find a "
"Jade Air, LLC",5,8 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,Highly professional - got there fast - cleaned up afterward - and were very honest in my choices of repair and pricing. Great job all around - thanks y’all!
"Jade Air, LLC",5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"It's rare that you come across a company so well run that you stop and feel obliged to write them a great review.

Gilbert was outstanding and went above and beyond to make sure that the problem was taken care of. His timely and professional services were a great help to my family and I would not he"
"Jade Air, LLC",5,13 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We have an older home and when the AC started giving out, we called Jade Air. They arrived promptly and fully explained the problems and the different options. We chose a shorter term solution and they had it fixed in no time. This allowed us to postpone the big purchase for a while, but still have "
"Jade Air, LLC",5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"This is the first time writing a review regarding my experience with Jade Air.   I'm going 5 stars, and first off, my communication with Chris, was on point and professional.  They organized the visit with my tenant as I was not able to be there to oversee the repair.   While a follow up visit was r"
"Jade Air, LLC",5,9 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Jade Air's team is very professional and did a great job installing my A/C a few years ago. They are always very responsive, even in the height of summer, to come and address the few issues it has on occasion. When my old freon pipes gave up the ghost about a year ago they did a quick and good job i"
"Jade Air, LLC",5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Twice now I have used Jade Air to come out on short notice after our A/C started blowing warm air in the middle of hot summer months after our normal A/C company told us they would not be able to schedule a service for days. And twice Jade Air were super nice on the phone, came out, fixed the proble"
"Jade Air, LLC",5,12 years ago,,False,none,none,no communication issue,solo_operator,unknown,not_applicable,"Used several A/C guys around town before finding Jade. They came to make one repair at my old house, did a great job, and I've recommended them to others since then.

Today's service compelled me to write a review. I needed someone out quickly because my house was 87 degrees.  Instead of sending som"
"Jade Air, LLC",5,6 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Jade Air absolutely saved the day today. After a bad experience with another HVAC company that completely screwed us this afternoon, Gilbert and Jade fit us in and came by at 8pm tonight, Friday night of a holiday weekend. Great guys, quick and efficient service, and we are good to go. They were abs"
"Jade Air, LLC",5,9 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I'm in commercial real estate and know how much A/C repairs should cost, so it is absolutely infuriating when I get residential service and bills come back well above the true cost!  Not with Jade air.  I've had them working on/servicing one of my AC's for over a year now and have never seen a bill "
"Jade Air, LLC",5,Edited 3 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Jade Air's owner, Gilbert, was very honest and patient as he explained what was wrong with my AC unit. No matter when I called, he answered and was so polite and professional. He sent his nephew and friend to replace my unit and they were efficient, effective, and polite.

6/6/2022: Even two years l"
"Jade Air, LLC",5,Edited 4 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,I’ve used these guys to repair my ailing AC every summer and they always come through. I love them. These are really good people who do a good job at a very VERY fair price. They are nice and I can't say enough good things about my experiences with them. This is the second summer in a row that one o
"Jade Air, LLC",5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Outstanding service and communication. Gilbert was very helpful, knowledgeable, and explained everything in a way that non HVAC experts can understand. Mark the technician was on time, friendly, and let me know what we needed to repair before starting his work. I couldn’t be happier with Jade Air’s "
"Jade Air, LLC",5,7 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I cannot say enough about Chris and Jade Air. They installed a new system a few years ago, and were conscious about pricing and explained everything thoroughly. As a single woman I was always worried I would be taken advantage of, but they ensured I was comfortable before proceeding. My property is "
"Jade Air, LLC",5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We had the best experience with the Jade Air team. They are reliable, trustworthy and efficient and were able to come out to our house ASAP when we had an issue with one of our AC units. They are very professional and also take the time to thoroughly explain the issue and how they will fix it. We ar"
"Jade Air, LLC",5,10 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"In one word: AMAZING!. Called Jade Air because my AC broke down, they offered to come and check it on the same day. Then they told me they are ""on call"" 24/7 - hard to believe, but is true!. They Came to my house, within minutes found the problem, explained me the whole thought process and replaced "
"Jade Air, LLC",5,8 months ago,,False,none,none,no communication issue,unknown,unknown,not_applicable,"Very good experience and communication working with Gilbert. My AC stopped working, and Gilbert was very responsive in the process. He pointed me to the solution."
"Jade Air, LLC",5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,We have used Jade Air several times over the years. They always quickly respond to our call and make an effort to come out as quick as possible. Arick was able to identify the issue with our AC and fix very quickly. This is a reliable and honest company. The owner talked with me about our issue and 
"Jade Air, LLC",5,4 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"After getting multiple quotes that were 2-3x higher than expected, I came across Jade Air and was finally quoted an appropriate (and extremely reasonable) repair price to replace an AC unit. The staff communicated very well and were out installing our new unit immediately. Don't waste your time mess"
"Jade Air, LLC",5,7 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Excellent service. I needed a new unit and they worked with me accommodating my schedule. Customer service is exceptional - I even got a call back to see how everything was working.

My landscaper accidentally cut a wire and they came out same day to fix it. I love Jade Air. The most professional gr"
"Jade Air, LLC",5,8 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"We highly recommend Jade Air.   They replaced our AC and Furnace (which are in 3rd floor attic) about 2 years ago, were polite and professional, and we have been very pleased with the product and the service.  Recently we were trying a self install of a WiFi thermostat and got stuck.  A call to Jade"
"Jade Air, LLC",5,13 years ago,,False,none,none,no communication issue,solo_operator,unknown,not_applicable,When I called Jade Air I just needed to have someone get my heat working correctly again.  The owner spent about 25 minutes asking me questions about the issue and walked me through finding a solution.  He also took the time to explain the best way to avoid any more issues and the costs and benefits
"Jade Air, LLC",5,11 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,AWESOME customer service!  I've had a problem with my AC for a while.  I've called out other companies before and nothing compares to the excellent service Jade Air provided.  Scheduling was quick and easy.  The employee that came out was super nice and knowledgeable.  He fixed the problem and even 
"Jade Air, LLC",5,10 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"If I could give more stars I would. My experience with many contractors is they are always up-selling you. Jade Air is the exception. The first company quoted me a new motherboard at $1,900. Jade Air troubleshot my unit in 5 minutes, identified an electrical fault, reset it, and cleaned the condensi"
"Jade Air, LLC",5,11 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"I have used Jade Air for complete replacements of my home’s AC coil and furnace.  Gilbert and Chris area pleasure to deal with.  They are prompt, courteous and will not leave you without air conditioning or heat.  I cannot say enough good things about these gentlemen.  I highly recommend Jade Air an"
"Jade Air, LLC",5,5 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Jade Air is #1in my book. Gilbert was amazing, best customer service ever. He helped us over the phone and help us solve our problem, no A/C company has ever done that. On a Sunday night, on a holiday weekend, just amazing service."
"Jade Air, LLC",5,9 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"The team at jade air are exceptionally friendly and helpful! As new home owners that needed our furnace and air conditioning replaced, we found not only their prices to be reasonable but they were super informative and helpful at walking us through the process and information we needed to know. The "
"Jade Air, LLC",5,7 years ago,,False,none,none,no communication issue,established,unknown,not_applicable,"Look no further -- Jade Air is the best in Dallas!! After an extensive online research and asking friends/neighbors I elected to go with Jade Air for my current AC problems. Upon calling in, I spoke with Chris who was beyond personable and communicated that he would get a technician to my house asap"
